473	3680	1
473	3724	1
473	10991	2
473	12570	1
473	15470	2
473	20334	1
473	20344	1
473	21598	1
473	27749	1
473	33054	2
473	37214	1
473	37922	1
473	41270	1
473	41424	1
473	41437	3
473	49593	1
473	51434	4
473	52988	1
473	57914	1
473	58931	3
585	1443	3
585	3724	2
585	3974	2
585	10308	1
585	12796	1
585	13556	1
585	16522	1
585	18197	1
585	18926	1
585	20998	1
585	27917	1
585	31278	1
585	33054	1
585	33087	2
585	33111	2
585	33141	1
585	33968	1
585	36979	1
585	38711	1
585	42310	1
585	42327	1
585	43422	2
585	43715	2
585	43876	3
585	44404	4
585	44768	1
585	46436	1
585	46803	1
585	48014	1
585	49428	3
585	49552	1
585	49585	1
585	53300	1
585	54076	5
585	54169	1
585	54828	1
585	54937	3
585	57914	1
585	58350	1
585	58557	1
585	60199	1
585	60201	1
585	61128	1
589	1847	1
589	2167	1
589	3724	4
589	8785	1
589	9898	1
589	10076	1
589	10991	1
589	12179	1
589	15244	1
589	19563	1
589	27062	1
589	32760	1
589	32863	1
589	33054	4
589	33079	1
589	34541	4
589	34577	2
589	38963	1
589	45016	1
589	46561	3
589	46666	2
589	54076	1
589	54169	1
589	58557	1
589	60201	1
608	2167	1
608	2947	1
608	3724	1
608	10094	1
608	20998	1
608	22316	2
608	24274	1
608	26900	1
608	27687	1
608	32648	2
608	34541	1
608	36199	1
608	43715	1
608	45202	1
608	48014	2
608	53300	1
608	54076	2
608	55315	1
608	58180	2
608	58323	1
608	59270	1
641	2167	1
641	6482	1
641	8302	1
641	10762	1
641	10991	2
641	12636	1
641	13390	1
641	16522	1
641	18926	1
641	25197	1
641	29420	1
641	30359	1
641	33968	1
641	37214	1
641	40557	2
641	42327	1
641	43422	1
641	45202	1
641	45996	1
641	48014	1
641	48966	1
641	49176	1
641	49440	1
641	49451	1
641	49501	2
641	49589	2
641	49593	1
641	51150	2
641	51434	1
641	54562	1
641	57723	2
641	58557	1
641	58931	1
822	3724	6
822	8040	1
822	8785	1
822	10076	1
822	10414	2
822	10991	1
822	21598	3
822	21625	1
822	33054	5
822	34577	1
822	38963	1
822	43876	1
822	44404	1
822	46439	1
822	47201	3
822	49333	2
822	54169	2
822	57845	5
992	2167	2
992	2311	1
992	3724	13
992	3974	1
992	5394	3
992	8302	2
992	8785	3
992	9076	2
992	9182	1
992	10308	1
992	10991	1
992	12037	1
992	15869	1
992	15883	1
992	18764	1
992	21069	3
992	21598	4
992	25089	1
992	31822	3
992	32648	1
992	33054	4
992	34541	2
992	34577	1
992	35207	1
992	36165	1
992	36199	2
992	36979	1
992	38178	3
992	38287	2
992	42985	49
992	43876	4
992	45238	1
992	46439	2
992	48014	1
992	49415	1
992	49589	2
992	52988	1
992	54076	4
992	54169	5
992	54198	8
992	54294	1
992	54828	1
992	55344	1
992	57914	1
992	59473	1
992	60199	2
992	60201	1
992	60295	1
1030	3724	2
1030	8785	3
1030	9898	2
1030	11038	1
1030	13634	1
1030	20314	1
1030	30359	1
1030	36979	1
1030	38178	2
1030	42985	5
1030	43876	2
1030	44059	1
1030	45881	1
1030	49057	1
1030	49593	1
1030	49667	2
1030	51637	2
1030	52677	1
1030	54076	1
1030	54188	1
1030	60295	1
1443	1459	1
1443	1495	2
1443	2947	1
1443	3974	2
1443	5033	1
1443	7917	2
1443	7976	1
1443	8785	1
1443	9182	1
1443	10308	5
1443	10991	2
1443	11399	1
1443	12570	1
1443	12835	1
1443	13204	2
1443	13556	1
1443	14746	1
1443	16522	1
1443	17514	1
1443	18197	1
1443	18764	1
1443	20998	1
1443	21272	1
1443	21598	2
1443	24274	3
1443	28213	2
1443	30359	2
1443	31943	2
1443	33054	2
1443	33077	1
1443	33111	1
1443	35207	1
1443	36801	2
1443	37570	1
1443	40973	2
1443	41404	1
1443	42310	4
1443	43075	2
1443	43876	4
1443	44404	10
1443	44768	1
1443	45016	2
1443	46211	2
1443	46310	12
1443	46439	1
1443	46561	1
1443	46666	1
1443	48966	4
1443	49057	1
1443	49176	5
1443	49187	2
1443	49436	2
1443	49440	1
1443	49451	1
1443	49552	2
1443	49585	1
1443	49589	5
1443	49593	2
1443	49681	1
1443	49727	1
1443	49784	1
1443	51434	2
1443	53300	1
1443	53753	2
1443	54076	12
1443	54169	1
1443	54502	3
1443	54937	16
1443	54991	1
1443	55269	2
1443	55344	2
1443	56522	3
1443	57914	2
1443	58180	4
1443	58213	2
1443	58323	1
1443	58648	1
1443	59270	1
1443	60201	3
1443	60295	1
1459	10991	1
1459	13556	1
1459	16522	1
1459	27917	1
1459	34807	1
1459	42310	1
1459	46310	4
1459	48014	1
1459	48966	1
1459	49139	1
1459	49589	1
1459	49593	1
1459	54076	1
1459	54937	4
1459	55315	1
1459	57845	1
1459	57914	2
1459	60295	1
1495	8040	1
1495	10308	1
1495	12835	1
1495	18197	1
1495	21598	1
1495	26419	1
1495	42310	1
1495	43715	1
1495	43876	3
1495	46310	2
1495	46561	1
1495	46666	2
1495	49451	1
1495	53753	2
1495	54076	2
1495	54169	2
1495	54198	1
1495	55344	1
1495	57914	1
1847	3624	1
1847	3724	6
1847	11792	1
1847	12348	1
1847	18851	1
1847	20344	1
1847	26919	1
1847	27687	3
1847	33054	3
1847	33079	1
1847	33111	2
1847	34541	1
1847	46561	1
1847	49552	4
1847	50739	2
1847	51434	2
1847	52192	1
1847	53300	1
1847	58935	1
2167	2291	1
2167	3724	10
2167	5394	2
2167	7917	1
2167	8302	4
2167	9076	2
2167	9898	1
2167	10308	2
2167	10991	4
2167	11399	1
2167	12570	2
2167	12709	2
2167	13078	1
2167	15244	6
2167	16522	2
2167	16820	1
2167	16844	2
2167	17514	1
2167	17823	1
2167	18197	1
2167	18820	1
2167	19130	1
2167	20998	1
2167	21069	3
2167	21598	3
2167	22316	3
2167	22713	2
2167	25197	2
2167	26919	1
2167	27687	2
2167	27917	1
2167	30359	3
2167	31943	1
2167	32244	1
2167	32648	21
2167	32664	3
2167	32760	5
2167	33054	3
2167	34541	1
2167	34557	1
2167	34577	7
2167	34807	1
2167	36801	2
2167	38403	1
2167	38711	1
2167	41270	5
2167	41296	1
2167	42985	4
2167	43715	1
2167	43876	2
2167	45016	1
2167	45633	1
2167	46439	2
2167	46561	1
2167	46666	1
2167	46803	1
2167	47150	1
2167	48014	1
2167	48642	6
2167	49552	1
2167	49585	1
2167	49589	1
2167	51434	4
2167	52988	2
2167	54076	6
2167	54198	1
2167	54562	1
2167	54821	1
2167	55269	1
2167	55344	1
2167	56522	1
2167	57723	1
2167	57904	2
2167	57914	1
2167	57919	1
2167	58180	2
2167	58323	1
2167	58557	1
2167	58931	1
2167	59728	2
2208	20998	1
2208	22713	2
2208	32648	1
2208	32760	5
2208	32972	1
2208	34557	1
2208	34577	1
2208	41270	1
2208	41424	1
2208	44793	2
2208	48938	1
2208	52988	1
2208	54076	4
2208	54828	1
2291	8040	1
2291	12179	2
2291	12348	2
2291	12570	1
2291	12796	1
2291	13613	1
2291	15244	1
2291	18820	4
2291	27062	1
2291	30359	5
2291	31812	1
2291	31822	1
2291	38403	2
2291	46561	1
2291	49428	2
2291	51434	2
2291	54562	1
2291	55057	1
2291	58935	1
2291	59325	1
2291	59473	1
2311	3724	6
2311	5394	1
2311	5802	3
2311	8785	1
2311	12139	1
2311	17823	1
2311	19721	2
2311	20998	1
2311	21125	1
2311	21598	3
2311	21625	1
2311	22713	1
2311	34541	2
2311	35207	1
2311	36199	1
2311	36979	1
2311	37214	2
2311	37922	1
2311	38148	3
2311	38287	1
2311	42310	1
2311	43876	9
2311	46436	2
2311	46439	1
2311	52192	1
2311	52879	1
2311	54169	7
2311	54188	1
2311	54198	3
2311	54821	1
2311	54828	1
2594	2947	3
2594	3593	5
2594	3724	1
2594	4890	2
2594	7126	2
2594	9381	6
2594	9527	1
2594	10414	1
2594	10465	1
2594	10872	10
2594	12018	1
2594	12037	1
2594	12179	1
2594	12207	1
2594	12348	3
2594	12570	5
2594	14482	5
2594	16719	2
2594	16844	1
2594	18764	1
2594	18789	1
2594	18926	2
2594	20334	3
2594	20344	1
2594	20481	2
2594	21598	2
2594	22320	2
2594	22918	13
2594	23669	1
2594	25925	1
2594	26153	1
2594	26900	6
2594	27062	3
2594	27687	11
2594	29474	2
2594	30380	1
2594	31003	2
2594	31278	3
2594	32244	1
2594	32664	5
2594	33380	4
2594	34850	3
2594	35207	2
2594	36165	3
2594	36801	1
2594	36934	6
2594	38682	6
2594	38711	2
2594	40557	5
2594	41201	2
2594	41798	8
2594	42310	1
2594	42375	3
2594	43422	8
2594	44793	1
2594	45016	3
2594	45238	2
2594	45608	6
2594	45733	5
2594	45996	2
2594	46561	3
2594	46666	2
2594	47109	1
2594	47990	1
2594	48014	2
2594	48966	14
2594	49139	7
2594	49176	4
2594	49415	5
2594	49428	5
2594	49440	2
2594	49451	1
2594	49501	6
2594	49585	1
2594	49589	2
2594	49660	3
2594	51565	1
2594	53300	27
2594	57845	5
2594	58350	2
2594	59270	1
2594	59325	3
2594	59473	2
2594	61128	1
2947	3593	1
2947	3724	2
2947	3974	2
2947	4890	1
2947	5394	1
2947	5802	1
2947	8321	1
2947	8785	1
2947	9527	2
2947	10872	2
2947	10991	1
2947	12139	1
2947	12179	1
2947	12348	1
2947	12570	2
2947	12709	3
2947	13613	1
2947	14482	1
2947	17823	1
2947	18789	1
2947	18820	1
2947	21125	2
2947	21598	2
2947	22713	1
2947	22918	1
2947	25089	1
2947	25902	1
2947	26900	1
2947	26919	1
2947	27687	1
2947	30359	11
2947	31003	1
2947	31278	1
2947	34577	1
2947	34807	5
2947	35207	11
2947	37214	2
2947	38148	1
2947	38316	1
2947	40520	1
2947	42310	2
2947	43868	1
2947	45202	1
2947	45608	1
2947	45733	2
2947	46439	1
2947	48014	1
2947	48966	1
