14613	28002	4
14613	31932	1
14613	36611	1
14613	36651	1
14613	48970	1
14613	49002	1
14613	49020	1
14613	49044	2
14613	49065	1
14613	49098	1
14613	49107	1
14613	49999	1
14613	50008	1
14613	50088	1
14613	50100	1
14613	50110	1
14613	50124	2
14613	51562	2
14613	51569	1
14613	68635	1
14613	82638	1
14613	82673	1
14613	90192	1
14613	90223	2
14613	90251	1
14613	90287	1
14613	90340	1
14613	90364	1
14613	92693	1
14613	93155	1
14613	93171	1
14613	93205	2
14613	93632	1
14613	95429	2
14613	95490	1
14613	95529	1
14613	95546	1
14613	95560	2
14613	95593	1
14613	95602	1
14613	95615	1
14613	95725	1
14613	95864	1
14638	14657	1
14638	14684	2
14638	14711	1
14638	14751	1
14638	14787	7
14638	28026	1
14638	36568	1
14638	36692	1
14638	39594	1
14638	39620	2
14638	39762	1
14638	48061	1
14638	49041	1
14638	49063	1
14638	49107	2
14638	49121	3
14638	50088	3
14638	50100	2
14638	50124	1
14638	50146	1
14638	82673	1
14638	90180	1
14638	90205	1
14638	90223	1
14638	90294	4
14638	90319	1
14638	90340	1
14638	90391	1
14638	92632	1
14638	93534	2
14638	94447	1
14638	95454	1
14638	95472	2
14638	95490	1
14638	95529	3
14638	95546	3
14638	95593	1
14638	95829	2
14649	14684	1
14649	14797	2
14649	14822	1
14649	30147	3
14649	36568	1
14649	36577	1
14649	36751	1
14649	48976	1
14649	48985	1
14649	48992	1
14649	49020	5
14649	49054	1
14649	49077	1
14649	49093	2
14649	49098	1
14649	49107	5
14649	49121	1
14649	49974	1
14649	50146	1
14649	50884	2
14649	51585	1
14649	70808	1
14649	80333	1
14649	82638	2
14649	82647	1
14649	90192	1
14649	90205	1
14649	90223	5
14649	90287	1
14649	90326	1
14649	90364	4
14649	92632	1
14649	92700	1
14649	93141	1
14649	93161	1
14649	93199	1
14649	95445	2
14649	95546	2
14649	95560	1
14649	95638	1
14649	95843	5
14657	14773	1
14657	14797	1
14657	14822	3
14657	21028	1
14657	21523	1
14657	28022	1
14657	28026	1
14657	31946	1
14657	31956	1
14657	36611	1
14657	36707	1
14657	36728	1
14657	36751	1
14657	39596	1
14657	39633	2
14657	48355	1
14657	48970	1
14657	48976	2
14657	48985	2
14657	49020	1
14657	49044	2
14657	49077	1
14657	49098	2
14657	49107	2
14657	49121	4
14657	50036	1
14657	50052	1
14657	50079	1
14657	50097	1
14657	50110	2
14657	50124	6
14657	51196	1
14657	51569	1
14657	51595	1
14657	51600	1
14657	61083	1
14657	68635	2
14657	78107	1
14657	82638	2
14657	90186	2
14657	90205	2
14657	90223	1
14657	90251	1
14657	90282	1
14657	90287	1
14657	90294	1
14657	90301	1
14657	90319	1
14657	90340	1
14657	90364	2
14657	90391	2
14657	92590	1
14657	92623	1
14657	92632	1
14657	92677	1
14657	92688	1
14657	92693	2
14657	92700	1
14657	92711	1
14657	93030	1
14657	93034	4
14657	93136	3
14657	93171	2
14657	93532	1
14657	93534	1
14657	93563	2
14657	93636	1
14657	95401	1
14657	95410	1
14657	95429	1
14657	95454	3
14657	95495	2
14657	95519	1
14657	95529	1
14657	95546	5
14657	95560	1
14657	95602	1
14657	95634	3
14657	95843	1
14657	95924	2
14657	95932	1
14684	14711	2
14684	14751	1
14684	14767	9
14684	14787	3
14684	14822	1
14684	31963	5
14684	33131	1
14684	33314	13
14684	33854	1
14684	36566	1
14684	36707	1
14684	36711	1
14684	36725	22
14684	39620	1
14684	39633	1
14684	43047	1
14684	46119	3
14684	48970	2
14684	48976	1
14684	49002	2
14684	49020	2
14684	49041	1
14684	49054	1
14684	49068	1
14684	49098	1
14684	49107	4
14684	49121	2
14684	49142	3
14684	49567	1
14684	49971	3
14684	49990	2
14684	49999	1
14684	50019	2
14684	50036	1
14684	50088	2
14684	50100	2
14684	50110	1
14684	50124	2
14684	50872	7
14684	51562	1
14684	53057	5
14684	55405	2
14684	68635	1
14684	82638	1
14684	82670	2
14684	85880	14
14684	86411	1
14684	90160	2
14684	90180	1
14684	90192	2
14684	90205	2
14684	90223	5
14684	90251	1
14684	90287	3
14684	90294	2
14684	90301	1
14684	90340	3
14684	90364	6
14684	90391	1
14684	92623	1
14684	92688	1
14684	92933	1
14684	93022	1
14684	93034	7
14684	93116	6
14684	93136	1
14684	93161	1
14684	93189	1
14684	93199	1
14684	93205	2
14684	93470	1
14684	93580	1
14684	93652	1
14684	94453	1
14684	94491	2
14684	95401	1
14684	95410	1
14684	95417	1
14684	95434	2
14684	95445	6
14684	95454	1
14684	95472	12
14684	95490	2
14684	95519	2
14684	95529	1
14684	95546	4
14684	95560	3
14684	95602	1
14684	95634	1
14684	95638	1
14684	95645	1
14684	95819	1
14684	95831	1
14684	95843	2
14684	95864	6
14684	95906	4
14684	95924	2
14711	14743	2
14711	14787	2
14711	14797	3
14711	14822	5
14711	28002	1
14711	28022	1
14711	31956	1
14711	33131	2
14711	36611	1
14711	36678	1
14711	36728	3
14711	36757	1
14711	39579	1
14711	39596	1
14711	48970	1
14711	48992	1
14711	49020	2
14711	49054	1
14711	49063	1
14711	49107	1
14711	49121	4
14711	49142	1
14711	49990	2
14711	50008	1
14711	50036	7
14711	50075	1
14711	50079	1
14711	50088	2
14711	50100	1
14711	50110	1
14711	50124	1
14711	50146	2
14711	50846	1
14711	51205	2
14711	51562	1
14711	51569	1
14711	61083	1
14711	64450	1
14711	82638	1
14711	83988	2
14711	90154	1
14711	90160	2
14711	90186	2
14711	90223	3
14711	90246	1
14711	90251	1
14711	90282	1
14711	90287	1
14711	90301	1
14711	90319	2
14711	90326	1
14711	90391	7
14711	92590	1
14711	92650	1
14711	92677	1
14711	92693	2
14711	93136	9
14711	93171	2
14711	93189	1
14711	93194	1
14711	93532	1
14711	93563	1
14711	93580	1
14711	93613	3
14711	93718	1
14711	93741	1
14711	94447	4
14711	94480	1
14711	94491	1
14711	95429	1
14711	95434	1
14711	95445	1
14711	95454	2
14711	95472	5
14711	95490	1
14711	95529	2
14711	95546	2
14711	95560	2
14711	95638	2
14711	95645	1
14711	95719	1
14711	95819	4
14711	95831	1
14711	95864	1
14711	95924	6
14722	14751	1
14722	14773	1
14722	14797	2
14722	20086	1
14722	21028	1
14722	28002	1
14722	28026	1
14722	36611	1
14722	36651	1
14722	39633	1
14722	48985	1
14722	49044	1
14722	49093	1
14722	49107	1
14722	49121	4
14722	49971	1
14722	50036	2
14722	50052	1
14722	50124	1
14722	50146	2
14722	51595	1
14722	51600	1
14722	66105	1
14722	82633	1
14722	82638	1
14722	85083	1
14722	90205	1
14722	90223	3
14722	90251	1
14722	90282	1
14722	90301	1
14722	90326	1
14722	90340	5
14722	90364	2
14722	90391	1
14722	92933	2
14722	93151	1
14722	93194	1
14722	93211	1
14722	93534	1
14722	93580	1
14722	94498	1
14722	95410	1
14722	95445	2
14722	95472	1
14722	95478	2
14722	95529	2
14722	95546	1
14722	95560	1
14722	95593	1
14722	95602	1
14722	95638	2
14722	95719	1
14722	95864	1
14722	95924	1
14743	14751	1
14743	14787	2
14743	36651	1
14743	36728	2
14743	49002	1
14743	49121	1
14743	50036	5
14743	50146	2
14743	82680	1
14743	90251	3
14743	90391	1
14743	93613	2
14743	93664	2
14743	93741	1
14743	95478	2
14743	95486	1
14743	95490	2
14743	95529	1
14743	95560	1
14749	14751	1
14749	31946	3
14749	36728	1
14749	49002	4
14749	49121	1
14749	49971	1
14749	50036	1
14749	50124	3
14749	51205	1
14749	56151	1
14749	90205	1
14749	90223	1
14749	92933	2
14749	93161	2
14749	93534	1
14749	94498	1
14749	95483	1
14749	95515	1
14749	95529	1
14749	95829	1
14749	95861	1
14749	95929	1
14751	14797	1
14751	14822	2
14751	21533	1
14751	25274	1
14751	30147	1
14751	31946	1
14751	36553	1
14751	36577	1
14751	36692	1
14751	39596	1
14751	43290	1
14751	48970	1
14751	48976	1
14751	48985	1
14751	48992	1
14751	49002	1
14751	49020	1
14751	49041	1
14751	49107	1
14751	49121	3
14751	49142	2
14751	49971	1
14751	49974	2
14751	50019	1
14751	50036	2
14751	50088	1
14751	50100	1
14751	50110	1
14751	50124	4
14751	56151	4
14751	68622	1
14751	80333	1
14751	90160	1
14751	90186	1
14751	90205	2
14751	90223	2
14751	90251	1
14751	90287	1
14751	90319	1
14751	90340	2
14751	90364	1
14751	90391	3
14751	92650	1
14751	92933	3
14751	93136	1
14751	93141	1
14751	93171	2
14751	93205	1
14751	93532	1
14751	93534	2
14751	93563	1
14751	93601	1
14751	93664	1
14751	93741	1
14751	94491	1
14751	94542	1
14751	95417	1
14751	95445	3
14751	95454	1
14751	95470	1
14751	95483	1
14751	95490	1
14751	95503	1
14751	95515	2
14751	95529	1
14751	95602	1
14751	95638	1
14751	95645	1
14751	95864	1
14751	95891	1
14767	14797	1
14767	14822	1
14767	16387	1
14767	21028	5
14767	21533	1
14767	25274	2
14767	31956	1
14767	31963	2
14767	33512	1
14767	33628	1
14767	36566	1
14767	36692	1
14767	36725	10
14767	36728	2
14767	39579	1
14767	39607	1
14767	46119	48
14767	47542	12
14767	49041	2
14767	49044	1
14767	49107	2
14767	50019	27
14767	50066	2
14767	50088	3
14767	50110	1
14767	50872	4
14767	51569	1
14767	53057	4
14767	55109	1
14767	55900	12
14767	72697	1
14767	76589	2
14767	80336	1
14767	82647	2
14767	82670	1
14767	85880	31
14767	86411	27
14767	90180	2
14767	90192	6
14767	90326	1
14767	90340	1
14767	90364	1
14767	90391	3
14767	92334	2
14767	92590	1
14767	92677	1
14767	92693	1
14767	92700	4
14767	92933	1
14767	92949	1
14767	93034	8
14767	93136	1
14767	93171	1
14767	93580	2
14767	94498	17
14767	95410	1
14767	95503	1
14767	95529	5
14767	95560	2
14767	95615	1
14767	95829	1
14767	95864	4
14767	95872	26
14767	95906	2
14773	23324	1
14773	28026	1
14773	31956	1
14773	34211	1
14773	36678	1
14773	39594	1
14773	39633	1
14773	39638	1
14773	49020	1
14773	49068	1
14773	49142	1
14773	49974	1
14773	50036	3
14773	50100	1
14773	50846	1
14773	51205	1
14773	51562	1
14773	51600	1
14773	72697	1
14773	80333	1
14773	82680	1
14773	90154	2
14773	90223	1
14773	90301	2
14773	90340	1
14773	90391	1
14773	92700	1
14773	93205	1
14773	94447	1
14773	95429	2
14773	95434	1
14773	95454	2
14773	95490	1
14773	95581	1
14773	95722	1
14787	14797	1
14787	14822	3
14787	31928	2
14787	31963	1
14787	34211	1
14787	34213	1
14787	36678	1
14787	36692	1
14787	36757	1
14787	39594	2
14787	39596	1
14787	39620	1
14787	48985	1
14787	48996	1
14787	49020	2
14787	49054	1
14787	49063	1
14787	49068	1
14787	49077	2
14787	49098	1
14787	49107	5
14787	49121	2
14787	49142	2
14787	49567	1
14787	49990	1
14787	50036	5
14787	50075	1
14787	50079	1
14787	50088	5
14787	50100	3
14787	50110	1
14787	50124	1
14787	51562	1
14787	51595	1
14787	51600	1
14787	68635	1
14787	80336	1
14787	82638	1
14787	82673	1
14787	82680	1
14787	83988	1
14787	85097	1
14787	90154	1
14787	90186	2
14787	90205	3
14787	90251	2
14787	90340	4
14787	90364	2
14787	90391	5
14787	92711	2
14787	93116	1
14787	93171	1
14787	93194	1
14787	93205	1
14787	93532	2
14787	93563	1
14787	93613	1
14787	93664	1
14787	94447	1
14787	94453	2
14787	95401	1
14787	95410	1
14787	95417	1
14787	95434	1
14787	95445	1
14787	95472	2
14787	95478	2
14787	95503	3
14787	95529	3
14787	95546	2
14787	95560	2
14787	95593	2
14787	95615	1
14787	95638	3
14787	95722	1
14787	95924	2
14787	95929	1
14787	95932	1
14797	14822	1
14797	16436	1
14797	21028	1
14797	21533	2
14797	25242	1
14797	28002	1
14797	28026	1
14797	31255	6
14797	31932	2
14797	31946	1
14797	31956	1
14797	34211	1
14797	34213	1
14797	36577	3
14797	36605	2
14797	36678	2
14797	36692	1
14797	36725	1
14797	36728	1
14797	36770	1
14797	39620	2
14797	39633	3
14797	42997	1
14797	48110	1
14797	48177	1
14797	48355	1
14797	48970	2
14797	48985	2
14797	48992	1
14797	49020	1
14797	49041	1
14797	49044	3
14797	49054	3
14797	49077	3
14797	49093	1
14797	49098	1
14797	49107	3
14797	49121	1
14797	49142	1
14797	49633	1
14797	49990	1
14797	50019	2
14797	50036	1
14797	50060	1
14797	50088	2
14797	50110	2
14797	50124	2
14797	50146	4
14797	50846	1
14797	50860	1
14797	51595	1
14797	80304	1
14797	80336	2
14797	82257	1
14797	82638	4
14797	82680	1
14797	83853	1
14797	85097	2
14797	86367	6
14797	90160	2
14797	90180	1
14797	90223	6
14797	90251	3
14797	90271	2
14797	90287	1
14797	90326	2
14797	90340	1
14797	92334	1
14797	92623	1
14797	92632	1
14797	92677	1
14797	92688	2
14797	92700	1
14797	92711	1
14797	93116	1
14797	93149	1
14797	93151	1
14797	93161	1
14797	93199	2
14797	93205	1
14797	93211	1
14797	93534	1
14797	93563	1
14797	93580	2
14797	93636	3
14797	93664	1
14797	93718	1
14797	93737	1
14797	94090	1
14797	94447	2
14797	94498	1
14797	95401	3
14797	95410	6
14797	95429	1
14797	95434	1
14797	95454	1
14797	95470	1
14797	95472	3
14797	95478	1
14797	95503	2
14797	95519	1
14797	95529	3
14797	95546	3
14797	95560	3
14797	95593	1
14797	95602	1
14797	95634	2
14797	95638	1
14797	95831	1
14797	95840	1
14797	95861	2
14797	95864	4
14797	95872	1
14797	95899	2
14797	95932	1
14822	21523	2
14822	25274	11
14822	28002	3
14822	28022	2
14822	28026	1
14822	28030	3
14822	31946	1
14822	31956	2
14822	32014	2
14822	34179	1
14822	34213	3
14822	36568	1
14822	36577	2
14822	36611	1
14822	36751	1
14822	36757	1
14822	39594	2
14822	39596	1
14822	39607	1
14822	39633	1
14822	48970	2
14822	48976	1
14822	48996	1
14822	49002	4
14822	49020	1
14822	49041	1
14822	49044	2
14822	49065	1
14822	49068	2
14822	49077	2
14822	49107	3
14822	49121	4
14822	49142	4
14822	49971	1
14822	50019	1
14822	50036	3
14822	50110	2
14822	50146	3
14822	51205	1
14822	53057	1
14822	55643	1
14822	61083	1
14822	64899	1
14822	68622	2
14822	68635	4
14822	80333	1
14822	82670	1
14822	83932	1
14822	85097	1
14822	90160	1
14822	90205	2
14822	90223	5
14822	90287	1
14822	90301	2
14822	90326	2
14822	90340	3
14822	90364	4
14822	90391	3
14822	92334	1
14822	92623	2
14822	92677	1
14822	92700	2
14822	92711	3
14822	93136	16
14822	93151	1
14822	93161	1
14822	93171	2
14822	93199	2
14822	93475	2
14822	93534	2
14822	93563	3
14822	93580	2
14822	93632	2
14822	93636	1
14822	93652	2
14822	93664	1
14822	94447	1
14822	95410	4
14822	95434	2
14822	95445	1
14822	95454	4
14822	95472	1
14822	95503	1
14822	95519	3
14822	95529	5
14822	95546	5
14822	95560	3
14822	95638	4
14822	95645	10
14822	95725	1
14822	95843	1
14822	95864	1
14822	95891	1
14822	95932	1
15373	21212	2
15373	48177	1
15373	64422	2
15373	68622	1
15373	92334	3
16081	33512	1
16081	35128	3
16120	21013	3
16120	34211	3
16120	36757	1
16120	40361	1
16120	43467	14
16120	50088	1
16120	92700	2
16387	16436	3
16387	28030	1
16387	33512	4
16387	33628	1
16387	36728	1
16387	39543	1
16387	43311	3
16387	43373	3
16387	55109	1
16387	55643	6
16387	72697	8
16387	90391	1
16387	93211	4
16387	94224	2
16387	94480	4
16436	39596	1
16436	45842	1
16436	46119	1
16436	49068	2
16436	61083	2
16436	86367	3
16436	92623	2
16436	95932	1
17185	66417	7
17185	73239	8
18692	29200	1
18692	31255	2
18692	95410	1
19201	26851	2
19201	33512	1
19201	49063	1
19201	55405	1
19201	85199	22
19201	92949	2
19201	93030	14
19201	95472	1
19891	22425	9
19891	23686	2
19891	39830	1
19891	47857	1
19891	49063	2
19891	52510	15
19891	54211	1
19891	62288	9
19891	63747	1
19891	64192	3
19891	79011	1
19891	89123	10
19891	92334	3
20014	23341	1
20014	87813	2
20014	94855	3
20086	53285	1
20086	66105	12
20451	64102	3
20451	64192	5
20451	65754	16
20451	87813	5
20451	94855	3
21013	31932	1
21013	34211	2
21013	36605	1
21013	49020	1
21013	49107	1
21013	50036	1
21013	50088	2
21013	50146	1
21013	50835	1
21013	90301	1
21013	90340	1
21013	93149	3
21013	93155	1
21013	95417	7
21013	95560	1
21013	95645	1
21013	95725	2
21013	95864	2
21013	95906	2
21028	36568	3
21028	39543	1
21028	46119	4
21028	49020	1
21028	49077	1
21028	49971	1
21028	50124	2
21028	51569	1
21028	85880	1
21028	90160	1
21028	90180	1
21028	90205	1
21028	90294	2
21028	90326	1
21028	90364	1
21028	90391	1
21028	94491	1
21028	94498	1
21028	95470	1
21028	95503	1
21028	95560	2
21028	95843	1
21028	95872	2
21212	23324	2
21212	72697	6
21212	93149	1
21332	62464	29
21332	92949	3
21332	95638	1
21332	95699	1
21332	95819	4
21523	28030	2
21523	36553	1
21523	48985	1
21523	49044	2
21523	49077	1
21523	49567	2
21523	50036	1
21523	50110	1
21523	50124	1
21523	90223	4
21523	90364	1
21523	90391	1
21523	93652	1
21523	94447	1
21523	95410	1
21523	95454	1
21523	95472	1
21523	95503	1
21523	95546	1
21533	30147	1
21533	34213	1
21533	42997	1
21533	43335	1
21533	46119	1
21533	49002	1
21533	49044	1
21533	49121	1
21533	49142	1
21533	49974	1
21533	50088	2
21533	50110	1
21533	85880	1
21533	90205	1
21533	90251	1
21533	90294	1
21533	90301	1
21533	92650	1
21533	92711	1
21533	93151	1
21533	93601	1
21533	95410	1
21533	95429	1
21533	95434	1
21533	95454	1
21533	95515	1
21533	95519	1
21533	95546	1
21533	95602	1
21533	95725	1
21533	95861	1
21533	95864	1
21533	95929	1
22425	23686	11
22425	49063	1
22425	52510	2
22425	62288	3
22425	64192	1
22425	79011	1
23324	72697	6
23324	82670	2
23324	90364	1
23324	90391	1
23324	93171	2
23324	95486	2
23341	25183	1
23341	28317	1
23341	46672	1
23341	82726	10
23341	90364	1
23686	79011	6
23764	25196	2
23764	59350	2
23764	73154	11
23764	85714	1
23995	26851	2
23995	40604	4
23995	49020	1
23995	49063	1
23995	53356	1
23995	66105	2
23995	78062	1
23995	93030	2
23995	95410	1
23995	95503	8
24762	68622	1
24762	87230	7
25183	25196	1
25183	28317	9
25183	69661	9
25183	75648	1
25183	85714	1
25196	36770	1
25196	73154	1
25196	82726	2
25196	85714	19
25196	94224	2
25242	36577	1
25242	39638	1
25242	49077	1
25242	50036	1
25242	50097	1
25242	83932	10
25242	90326	1
25242	92590	1
25242	92650	4
25242	93558	1
25242	94447	1
25242	95401	11
25242	95445	1
25242	95490	1
25242	95503	1
25242	95529	1
25242	95546	2
25242	95602	1
25274	28022	1
25274	36728	1
25274	36757	1
25274	48992	1
25274	49002	1
25274	49020	1
25274	49041	1
25274	49065	1
25274	49077	1
25274	49121	2
25274	49142	1
25274	49990	1
25274	50036	2
25274	50110	1
25274	50124	1
25274	50146	2
25274	50872	1
25274	55405	1
25274	80336	1
25274	90271	1
25274	90364	2
25274	90391	2
25274	92632	1
25274	92700	1
25274	93136	5
25274	93161	1
25274	93534	1
25274	93580	2
25274	93652	1
25274	94498	1
25274	95454	2
25274	95472	1
25274	95529	4
25274	95546	1
25274	95560	1
25274	95638	2
25274	95645	1
25274	95864	1
25495	52510	10
25495	62288	2
26851	28258	5
26851	33512	1
26851	34584	2
26851	40604	5
26851	41406	3
26851	49121	1
26851	49633	1
26851	50097	1
26851	53285	3
26851	53356	1
26851	55109	12
26851	63042	2
26851	64102	1
26851	64743	1
26851	72180	15
26851	76589	1
26851	82638	1
26851	82647	1
26851	85199	1
26851	90864	2
26851	92506	14
26851	95258	10
26851	95891	1
27424	83607	13
27998	33131	1
27998	36553	1
27998	48985	1
27998	49002	1
27998	49020	1
27998	49044	2
27998	50060	2
27998	50088	1
27998	50124	2
27998	50848	1
27998	56151	4
27998	65448	1
27998	90154	1
27998	90251	2
27998	90340	3
27998	90364	1
27998	92711	1
27998	93136	1
27998	93189	1
27998	93205	1
27998	93636	1
27998	94447	1
27998	95906	1
28002	31946	1
28002	31956	1
28002	32019	1
28002	33131	1
28002	34179	1
28002	34405	1
28002	36611	1
28002	36751	1
28002	39633	2
28002	48970	7
28002	49020	1
28002	49044	1
28002	49054	3
28002	49068	1
28002	49121	3
28002	49567	1
28002	49999	1
28002	50008	1
28002	50019	2
28002	50036	1
28002	50146	1
28002	50860	1
28002	53160	3
28002	82638	1
28002	82670	1
28002	86367	7
28002	89236	1
28002	90154	1
28002	90160	2
28002	90180	1
28002	90205	1
28002	90223	2
28002	90301	2
28002	90319	1
28002	90340	1
28002	92650	1
28002	92700	1
28002	92711	1
28002	93532	1
28002	93636	1
28002	94461	1
28002	95429	1
28002	95434	1
28002	95445	1
28002	95472	1
28002	95490	2
28002	95515	3
28002	95602	1
28002	95638	1
28002	95929	2
28022	36725	1
28022	39579	1
28022	39607	1
28022	48992	1
28022	49121	2
28022	49142	1
28022	49971	1
28022	50036	1
28022	50079	1
28022	50110	1
28022	50124	1
28022	50146	2
28022	50846	1
28022	51205	1
28022	51600	1
28022	72849	3
28022	85097	1
28022	90223	1
28022	90282	1
28022	90364	1
28022	92334	1
28022	92693	1
28022	93580	1
28022	93597	1
28022	93613	1
28022	94090	1
28022	94447	1
28022	94491	1
28022	95470	1
28022	95529	1
28022	95634	1
28022	95819	1
28026	36553	1
28026	39638	1
28026	48985	1
28026	48996	1
28026	49002	2
28026	49020	1
28026	49077	1
28026	49107	1
28026	49633	1
28026	49971	1
28026	49974	1
28026	49999	1
28026	50019	2
28026	50036	1
28026	50060	1
28026	50075	1
28026	50124	2
28026	51595	1
28026	51600	2
28026	68622	1
28026	83932	1
28026	90180	1
28026	90205	1
28026	90223	2
28026	90319	1
28026	90326	1
28026	90340	3
28026	90364	2
28026	92677	1
28026	92700	1
28026	93155	1
28026	93161	1
28026	93171	3
28026	93534	2
28026	94089	2
28026	94491	1
28026	95454	1
28026	95472	1
28026	95486	1
28026	95503	1
28026	95519	2
28026	95529	1
28026	95546	1
28026	95560	3
28026	95634	1
28026	95864	2
28026	95872	1
28030	36577	1
28030	48976	1
28030	49002	1
28030	49065	1
28030	49974	1
28030	51562	1
28030	51600	1
28030	55643	7
28030	90364	1
28030	90391	1
28030	92623	2
28030	93199	1
28030	93632	1
28030	94453	1
28030	95445	1
28030	95472	1
28030	95529	1
28030	95593	1
28030	95725	1
28030	95831	1
28258	48355	1
28258	92506	1
28317	55643	1
28317	55967	1
28317	59350	3
28317	79797	1
28528	34405	9
29200	32019	1
29200	45965	1
29200	47857	1
29200	48177	1
29200	54211	1
29714	31255	2
29714	43047	5
29714	49121	1
29714	51196	2
29714	53356	17
29714	72697	1
29714	78062	4
29714	95410	2
29714	95472	2
29808	43047	1
29808	76832	4
29808	85199	1
29808	89236	1
30131	46119	1
30131	48970	3
30131	49020	2
30131	49044	1
30131	49054	1
30131	49142	1
30131	50019	1
30131	51205	2
